,citybike_index,fsq_id,name,category_name,distance
58299,276,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,362
58325,306,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,596
58351,343,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,515
58377,502,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,947
58403,521,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,993
58429,537,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,558
58455,561,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,908
58481,608,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,661
58507,644,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,822
58533,664,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,Park,680
58559,7,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,671
58582,66,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,982
58605,79,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,821
58628,80,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,688
58651,83,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,440
58674,84,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,127
58697,87,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,896
58720,88,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,697
58743,89,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,442
58766,90,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,580
58789,160,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,841
58812,161,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,520
58835,162,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,785
58858,164,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,444
58881,229,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,733
58904,276,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,450
58927,306,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,844
58950,307,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,865
58973,344,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,1000
58996,521,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,483
59019,533,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,868
59042,537,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,956
59065,608,4af5a445f964a520b4fa21e3,Vermont Square Park,Playground,695
59088,7,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,262
59096,126,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,377
59104,160,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,91
59112,161,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,285
59120,162,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,589
59128,229,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,367
59136,344,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,337
59144,608,50a94e0be4b0bb7b5c01137b,Honest Ed's Alleyway,Other Great Outdoors,198
59152,7,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,295
59160,125,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,189
59168,128,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,482
59176,141,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,707
59184,162,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,431
59192,229,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,272
59200,344,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,49
59208,654,4fdc128ce4b0599174537f7f,Hero Field,Landmarks and Outdoors,733
59216,7,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,329
59223,126,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,293
59230,128,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,413
59237,160,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,58
59244,229,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,418
59251,344,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,309
59258,608,4b082b5cf964a520550523e3,The Tollkeeper's Park,Park,247
59265,7,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,348
59272,160,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,309
59279,161,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,23
59286,164,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,745
59293,229,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,471
59300,276,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,225
59307,608,4ccc93662dc43704cb8dc808,Ed and Anne Mirvish Parkette,Park,153
59314,7,4fda1cc7e4b05909e03134be,Seaton Park,Park,397
59320,126,4fda1cc7e4b05909e03134be,Seaton Park,Park,440
59326,160,4fda1cc7e4b05909e03134be,Seaton Park,Park,202
59332,161,4fda1cc7e4b05909e03134be,Seaton Park,Park,172
59338,276,4fda1cc7e4b05909e03134be,Seaton Park,Park,315
59344,608,4fda1cc7e4b05909e03134be,Seaton Park,Park,7
59350,7,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,459
59357,83,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,616
59364,84,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,399
59371,161,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,248
59378,164,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,548
59385,276,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,231
59392,521,4e62c8d21f6ef7d07adfbc3a,Secret Garden,Garden,715
59399,8,4af6de52f964a520b20322e3,Ramsden Park,Park,93
59424,9,4af6de52f964a520b20322e3,Ramsden Park,Park,541
59449,10,4af6de52f964a520b20322e3,Ramsden Park,Park,483
59474,61,4af6de52f964a520b20322e3,Ramsden Park,Park,624
59499,62,4af6de52f964a520b20322e3,Ramsden Park,Park,843
59524,105,4af6de52f964a520b20322e3,Ramsden Park,Park,228
59549,120,4af6de52f964a520b20322e3,Ramsden Park,Park,910
59574,138,4af6de52f964a520b20322e3,Ramsden Park,Park,724
59599,195,4af6de52f964a520b20322e3,Ramsden Park,Park,881
59624,216,4af6de52f964a520b20322e3,Ramsden Park,Park,871
59649,222,4af6de52f964a520b20322e3,Ramsden Park,Park,984
59674,236,4af6de52f964a520b20322e3,Ramsden Park,Park,284
59699,316,4af6de52f964a520b20322e3,Ramsden Park,Park,739
59724,317,4af6de52f964a520b20322e3,Ramsden Park,Park,758
59749,339,4af6de52f964a520b20322e3,Ramsden Park,Park,957
59774,445,4af6de52f964a520b20322e3,Ramsden Park,Park,753
59799,446,4af6de52f964a520b20322e3,Ramsden Park,Park,849
59824,447,4af6de52f964a520b20322e3,Ramsden Park,Park,701
59849,458,4af6de52f964a520b20322e3,Ramsden Park,Park,656
59874,470,4af6de52f964a520b20322e3,Ramsden Park,Park,436
59899,496,4af6de52f964a520b20322e3,Ramsden Park,Park,140
59924,499,4af6de52f964a520b20322e3,Ramsden Park,Park,975
59949,560,4af6de52f964a520b20322e3,Ramsden Park,Park,356
59974,561,4af6de52f964a520b20322e3,Ramsden Park,Park,716
59999,589,4af6de52f964a520b20322e3,Ramsden Park,Park,912
60024,8,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,48
60033,9,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,598
60042,10,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,452
60051,105,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,264
60060,236,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,303
60069,458,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,681
60078,470,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,431
60087,496,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,92
60096,560,4bd62daf6798ef3b99c8648d,Budd Sugarman Park,Park,389
60105,8,4cb09430cbab236a5a8ca173,Lawren Harris Park,Park,273
60110,10,4cb09430cbab236a5a8ca173,Lawren Harris Park,Park,318
60115,105,4cb09430cbab236a5a8ca173,Lawren Harris Park,Park,546
60120,236,4cb09430cbab236a5a8ca173,Lawren Harris Park,Park,445
60125,496,4cb09430cbab236a5a8ca173,Lawren Harris Park,Park,232
60130,8,4e5fbfb9b9934545b5c50d06,Frank Stollery Parkette,Park,313
60136,10,4e5fbfb9b9934545b5c50d06,Frank Stollery Parkette,Park,91
60142,61,4e5fbfb9b9934545b5c50d06,Frank Stollery Parkette,Park,318
60148,236,4e5fbfb9b9934545b5c50d06,Frank Stollery Parkette,Park,298
60154,470,4e5fbfb9b9934545b5c50d06,Frank Stollery Parkette,Park,203
60160,496,4e5fbfb9b9934545b5c50d06,Frank Stollery Parkette,Park,270
60166,8,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,323
60173,9,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,333
60180,105,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,259
60187,236,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,319
60194,458,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,632
60201,496,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,364
60208,560,5b254cbe0868a2002cb96bf7,Ramsden Park Playground,Playground,340
60215,8,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Park,398
60216,8,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Sports and Recreation,398
60217,8,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Travel and Transportation,398
60233,9,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Park,457
60234,9,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Sports and Recreation,457
60235,9,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Travel and Transportation,457
60251,61,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Park,264
60252,61,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Sports and Recreation,264
60253,61,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Travel and Transportation,264
60269,236,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Park,139
60270,236,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Sports and Recreation,139
60271,236,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Travel and Transportation,139
60287,470,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Park,129
60288,470,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Sports and Recreation,129
60289,470,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Travel and Transportation,129
60305,496,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Park,386
60306,496,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Sports and Recreation,386
60307,496,4bd30e6e462cb7130f66dd07,Jesse Ketchum Park,Travel and Transportation,386
60323,8,4d1e415e0901721e636d80a5,Hazeldean Park,Park,509
60329,339,4d1e415e0901721e636d80a5,Hazeldean Park,Park,489
60335,445,4d1e415e0901721e636d80a5,Hazeldean Park,Park,213
60341,446,4d1e415e0901721e636d80a5,Hazeldean Park,Park,257
60347,496,4d1e415e0901721e636d80a5,Hazeldean Park,Park,466
60353,589,4d1e415e0901721e636d80a5,Hazeldean Park,Park,317
60359,8,508af18ae4b09bdc360b98b3,Milner Parkette,Park,553
60366,10,508af18ae4b09bdc360b98b3,Milner Parkette,Park,304
60373,138,508af18ae4b09bdc360b98b3,Milner Parkette,Park,301
60380,445,508af18ae4b09bdc360b98b3,Milner Parkette,Park,107
60387,446,508af18ae4b09bdc360b98b3,Milner Parkette,Park,230
60394,496,508af18ae4b09bdc360b98b3,Milner Parkette,Park,506
60401,589,508af18ae4b09bdc360b98b3,Milner Parkette,Park,292
60408,8,4bfc7e44e9d8c928e2aab2c7,My park,Park,559
60417,10,4bfc7e44e9d8c928e2aab2c7,My park,Park,256
60426,62,4bfc7e44e9d8c928e2aab2c7,My park,Park,272
60435,138,4bfc7e44e9d8c928e2aab2c7,My park,Park,226
60444,445,4bfc7e44e9d8c928e2aab2c7,My park,Park,139
60453,446,4bfc7e44e9d8c928e2aab2c7,My park,Park,279
60462,447,4bfc7e44e9d8c928e2aab2c7,My park,Park,308
60471,496,4bfc7e44e9d8c928e2aab2c7,My park,Park,511
60480,589,4bfc7e44e9d8c928e2aab2c7,My park,Park,336
60489,8,4bb114c1f964a520b5783ce3,Ramsden Park Off Leash Area,Dog Park,576
60495,9,4bb114c1f964a520b5783ce3,Ramsden Park Off Leash Area,Dog Park,164
60501,105,4bb114c1f964a520b5783ce3,Ramsden Park Off Leash Area,Dog Park,483
60507,236,4bb114c1f964a520b5783ce3,Ramsden Park Off Leash Area,Dog Park,478
60513,560,4bb114c1f964a520b5783ce3,Ramsden Park Off Leash Area,Dog Park,515
60519,561,4bb114c1f964a520b5783ce3,Ramsden Park Off Leash Area,Dog Park,296
60525,9,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,901
60526,9,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,901
60607,10,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,842
60608,10,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,842
60689,29,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,311
60690,29,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,311
60771,35,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,744
60772,35,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,744
60853,61,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,590
60854,61,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,590
60935,62,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,847
60936,62,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,847
61017,66,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,764
61018,66,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,764
61099,79,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,859
61100,79,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,859
61181,117,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,561
61182,117,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,561
61263,120,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,220
61264,120,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,220
61345,138,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,804
61346,138,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,804
61427,152,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,668
61428,152,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,668
61509,194,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,876
61510,194,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,876
61591,195,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,555
61592,195,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,555
61673,216,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,692
61674,216,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,692
61755,222,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,401
61756,222,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,401
61837,236,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,839
61838,236,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,839
61919,253,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,225
61920,253,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,225
62001,302,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,751
62002,302,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,751
62083,306,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,890
62084,306,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,890
62165,316,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,589
62166,316,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,589
62247,317,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,562
62248,317,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,562
62329,326,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,480
62330,326,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,480
62411,328,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,955
62412,328,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,955
62493,329,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,908
62494,329,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,908
62575,330,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,738
62576,330,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,738
62657,343,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,675
62658,343,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,675
62739,385,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,761
62740,385,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,761
62821,399,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,668
62822,399,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,668
62903,400,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,743
62904,400,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,743
62985,418,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,402
62986,418,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,402
63067,447,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,710
63068,447,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,710
63149,470,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,728
63150,470,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,728
63231,502,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,673
63232,502,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,673
63313,537,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,692
63314,537,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,692
63395,561,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,867
63396,561,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,867
63477,565,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,651
63478,565,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,651
63559,601,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,862
63560,601,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,862
63641,628,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,504
63642,628,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,504
63723,642,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,993
63724,642,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,993
63805,664,4ba79cd4f964a52060a239e3,Philosopher's Walk,Park,576
63806,664,4ba79cd4f964a52060a239e3,Philosopher's Walk,Sports and Recreation,576
63887,9,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,1005
63903,79,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,856
63919,80,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,645
63935,84,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,961
63951,87,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,234
63967,88,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,291
63983,89,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,636
63999,90,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,688
64015,143,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,938
64031,206,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,213
64047,249,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,873
64063,318,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,864
64079,343,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,946
64095,546,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,724
64111,561,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,872
64127,644,4d8e7fde1716a14396a634f7,Baldwin Steps,Historic and Protected Site,131
64143,9,4e28c761149554c7743d8dab,Sergeant Ryan Russell Parkette,Park,318
64145,561,4e28c761149554c7743d8dab,Sergeant Ryan Russell Parkette,Park,355
64147,9,4e74dc1fae60c32850dcbfe3,Robertson Davies Park,Park,433
64151,458,4e74dc1fae60c32850dcbfe3,Robertson Davies Park,Park,701
64155,560,4e74dc1fae60c32850dcbfe3,Robertson Davies Park,Park,590
64159,561,4e74dc1fae60c32850dcbfe3,Robertson Davies Park,Park,471
64163,9,4c46163e9be820a1c7bb7893,"Sergeant Ryan Russell Parkette, formerly Dupont Parkette",Playground,577
64164,10,4c2e2ab2e116e21e5cd48f60,Harold Town Park,Park,129
64169,61,4c2e2ab2e116e21e5cd48f60,Harold Town Park,Park,379
64174,138,4c2e2ab2e116e21e5cd48f60,Harold Town Park,Park,286
64179,447,4c2e2ab2e116e21e5cd48f60,Harold Town Park,Park,314
64184,470,4c2e2ab2e116e21e5cd48f60,Harold Town Park,Park,307
64189,11,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,791
64218,13,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,962
64247,77,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,658
64276,97,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,918
64305,108,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,717
64334,112,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,530
64363,113,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,394
64392,114,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,630
64421,118,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,977
64450,119,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,723
64479,168,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,821
64508,182,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,888
64537,223,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,547
64566,235,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,435
64595,237,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,331
64624,269,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,989
64653,366,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,121
64682,369,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,258
64711,370,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,859
64740,438,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,830
64769,494,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,163
64798,520,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,558
64827,524,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,973
64856,548,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,547
64885,567,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,994
64914,596,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,863
64943,659,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,447
64972,661,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,668
65001,662,4ddfbaca185035f3a44e8df6,Underpass Park,Playground,470
65030,11,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,890
65047,13,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,299
65064,43,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,995
65081,74,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,344
65098,108,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,649
65115,118,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,817
65132,154,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,758
65149,184,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,586
65166,185,4bb63b82941ad13a5e181fe3,Riverdale Park West,Park,127
